GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,ESTAB,EMP,PAYQTR1,PAYANN
0500000US16077,16077,"Power County, Idaho",00,Total for all sectors,2010,161,2148,15315,68919
0500000US16079,16079,"Shoshone County, Idaho",00,Total for all sectors,2010,362,4009,34666,145631
0500000US16081,16081,"Teton County, Idaho",00,Total for all sectors,2010,421,1739,12082,56506
0500000US16083,16083,"Twin Falls County, Idaho",00,Total for all sectors,2010,2516,26792,164113,725608
0500000US16085,16085,"Valley County, Idaho",00,Total for all sectors,2010,573,2801,15529,68553
0500000US16087,16087,"Washington County, Idaho",00,Total for all sectors,2010,216,1658,8579,37484
0500000US17000,17000,"Statewide, Illinois; Illinois",00,Total for all sectors,2010,262,78559,547268,2430750
0500000US17001,17001,"Adams County, Illinois",00,Total for all sectors,2010,1848,29028,224166,1005244
0500000US17003,17003,"Alexander County, Illinois",00,Total for all sectors,2010,123,1259,9404,40371
0500000US17005,17005,"Bond County, Illinois",00,Total for all sectors,2010,325,3855,24766,108165
0500000US17007,17007,"Boone County, Illinois",00,Total for all sectors,2010,855,11363,93200,436487
0500000US17009,17009,"Brown County, Illinois",00,Total for all sectors,2010,124,g,D,D
0500000US17011,17011,"Bureau County, Illinois",00,Total for all sectors,2010,787,9699,81970,351017
0500000US17013,17013,"Calhoun County, Illinois",00,Total for all sectors,2010,97,604,2986,13351
0500000US17015,17015,"Carroll County, Illinois",00,Total for all sectors,2010,416,3394,21627,96054
0500000US17017,17017,"Cass County, Illinois",00,Total for all sectors,2010,270,4695,33610,141857
0500000US17019,17019,"Champaign County, Illinois",00,Total for all sectors,2010,4180,68378,564976,2479529
0500000US17021,17021,"Christian County, Illinois",00,Total for all sectors,2010,744,8893,66975,286410
0500000US17023,17023,"Clark County, Illinois",00,Total for all sectors,2010,335,3386,24106,105205
0500000US17025,17025,"Clay County, Illinois",00,Total for all sectors,2010,353,4528,32727,139287
0500000US17027,17027,"Clinton County, Illinois",00,Total for all sectors,2010,870,8854,54709,243630
0500000US17029,17029,"Coles County, Illinois",00,Total for all sectors,2010,1235,17421,127719,547815
0500000US17031,17031,"Cook County, Illinois",00,Total for all sectors,2010,127875,2169587,28774321,115788643
0500000US17033,17033,"Crawford County, Illinois",00,Total for all sectors,2010,432,6231,52347,240755
0500000US17035,17035,"Cumberland County, Illinois",00,Total for all sectors,2010,179,1508,8825,39241
0500000US17037,17037,"DeKalb County, Illinois",00,Total for all sectors,2010,1965,25328,185299,819669
0500000US17039,17039,"De Witt County, Illinois",00,Total for all sectors,2010,374,4580,53696,202691
0500000US17041,17041,"Douglas County, Illinois",00,Total for all sectors,2010,612,6059,43401,194496
0500000US17043,17043,"DuPage County, Illinois",00,Total for all sectors,2010,33124,554348,7149783,28793500
0500000US17045,17045,"Edgar County, Illinois",00,Total for all sectors,2010,380,5776,44346,190399
0500000US17047,17047,"Edwards County, Illinois",00,Total for all sectors,2010,155,g,D,D
0500000US17049,17049,"Effingham County, Illinois",00,Total for all sectors,2010,1194,17751,124521,562713
0500000US17051,17051,"Fayette County, Illinois",00,Total for all sectors,2010,495,4727,25859,115196
0500000US17053,17053,"Ford County, Illinois",00,Total for all sectors,2010,380,4112,30131,130993
0500000US17055,17055,"Franklin County, Illinois",00,Total for all sectors,2010,789,7135,42349,188090
0500000US17057,17057,"Fulton County, Illinois",00,Total for all sectors,2010,699,7014,45376,192423
0500000US17059,17059,"Gallatin County, Illinois",00,Total for all sectors,2010,103,686,4849,21776
0500000US17061,17061,"Greene County, Illinois",00,Total for all sectors,2010,278,1805,11043,46755
0500000US17063,17063,"Grundy County, Illinois",00,Total for all sectors,2010,1074,14980,179202,769683
0500000US17065,17065,"Hamilton County, Illinois",00,Total for all sectors,2010,195,1331,7124,32366
0500000US17067,17067,"Hancock County, Illinois",00,Total for all sectors,2010,428,2793,18685,85823
0500000US17069,17069,"Hardin County, Illinois",00,Total for all sectors,2010,75,753,5545,24131
0500000US17071,17071,"Henderson County, Illinois",00,Total for all sectors,2010,111,641,3345,15268
0500000US17073,17073,"Henry County, Illinois",00,Total for all sectors,2010,1130,13074,91082,400339
0500000US17075,17075,"Iroquois County, Illinois",00,Total for all sectors,2010,707,6491,40208,191168
0500000US17077,17077,"Jackson County, Illinois",00,Total for all sectors,2010,1363,17226,108473,486478
0500000US17079,17079,"Jasper County, Illinois",00,Total for all sectors,2010,211,1705,15221,62684
0500000US17081,17081,"Jefferson County, Illinois",00,Total for all sectors,2010,992,17214,132605,581782
0500000US17083,17083,"Jersey County, Illinois",00,Total for all sectors,2010,454,4742,27317,116127
0500000US17085,17085,"Jo Daviess County, Illinois",00,Total for all sectors,2010,743,6992,45264,210516
0500000US17087,17087,"Johnson County, Illinois",00,Total for all sectors,2010,182,1496,5899,23983
0500000US17089,17089,"Kane County, Illinois",00,Total for all sectors,2010,12199,170329,1500820,6597972
0500000US17091,17091,"Kankakee County, Illinois",00,Total for all sectors,2010,2357,35226,265504,1158433
0500000US17093,17093,"Kendall County, Illinois",00,Total for all sectors,2010,1926,20131,138056,607528
0500000US17095,17095,"Knox County, Illinois",00,Total for all sectors,2010,1111,15588,99141,430917
0500000US17097,17097,"Lake County, Illinois",00,Total for all sectors,2010,19392,307578,4461503,18997032
0500000US17099,17099,"LaSalle County, Illinois",00,Total for all sectors,2010,2799,36341,288872,1269440
0500000US17101,17101,"Lawrence County, Illinois",00,Total for all sectors,2010,304,3455,23856,106366
0500000US17103,17103,"Lee County, Illinois",00,Total for all sectors,2010,751,10543,82484,354145
0500000US17105,17105,"Livingston County, Illinois",00,Total for all sectors,2010,924,12056,93825,410944
0500000US17107,17107,"Logan County, Illinois",00,Total for all sectors,2010,649,7404,49424,219511
0500000US17109,17109,"McDonough County, Illinois",00,Total for all sectors,2010,706,9490,54545,253003
0500000US17111,17111,"McHenry County, Illinois",00,Total for all sectors,2010,7823,81205,691755,3148494
0500000US17113,17113,"McLean County, Illinois",00,Total for all sectors,2010,3702,76070,864843,3556090
0500000US17115,17115,"Macon County, Illinois",00,Total for all sectors,2010,2510,46364,412492,1800335
0500000US17117,17117,"Macoupin County, Illinois",00,Total for all sectors,2010,953,8865,59576,261856
0500000US17119,17119,"Madison County, Illinois",00,Total for all sectors,2010,5970,83947,740324,3118162
0500000US17121,17121,"Marion County, Illinois",00,Total for all sectors,2010,951,10673,74301,337209
0500000US17123,17123,"Marshall County, Illinois",00,Total for all sectors,2010,280,2965,18723,81189
0500000US17125,17125,"Mason County, Illinois",00,Total for all sectors,2010,310,2498,17079,73138
0500000US17127,17127,"Massac County, Illinois",00,Total for all sectors,2010,237,3910,38812,156581
0500000US17129,17129,"Menard County, Illinois",00,Total for all sectors,2010,225,1425,8762,41195
0500000US17131,17131,"Mercer County, Illinois",00,Total for all sectors,2010,301,2337,15062,67761
0500000US17133,17133,"Monroe County, Illinois",00,Total for all sectors,2010,785,7345,56329,252881
0500000US17135,17135,"Montgomery County, Illinois",00,Total for all sectors,2010,738,7285,53628,235739
0500000US17137,17137,"Morgan County, Illinois",00,Total for all sectors,2010,899,12827,94140,393723
0500000US17139,17139,"Moultrie County, Illinois",00,Total for all sectors,2010,316,4455,31349,133966
0500000US17141,17141,"Ogle County, Illinois",00,Total for all sectors,2010,1096,12909,118287,516399
0500000US17143,17143,"Peoria County, Illinois",00,Total for all sectors,2010,4725,106050,1154419,5279834
0500000US17145,17145,"Perry County, Illinois",00,Total for all sectors,2010,418,4201,28073,127361
0500000US17147,17147,"Piatt County, Illinois",00,Total for all sectors,2010,354,2583,16946,76997
0500000US17149,17149,"Pike County, Illinois",00,Total for all sectors,2010,372,3132,19172,85442
0500000US17151,17151,"Pope County, Illinois",00,Total for all sectors,2010,57,317,1116,5159
0500000US17153,17153,"Pulaski County, Illinois",00,Total for all sectors,2010,99,1173,8288,46256
0500000US17155,17155,"Putnam County, Illinois",00,Total for all sectors,2010,134,1028,10980,44114
0500000US17157,17157,"Randolph County, Illinois",00,Total for all sectors,2010,688,10268,74567,322760
0500000US17159,17159,"Richland County, Illinois",00,Total for all sectors,2010,477,5415,37139,163542
0500000US17161,17161,"Rock Island County, Illinois",00,Total for all sectors,2010,3350,61270,601612,2884190
0500000US17163,17163,"St. Clair County, Illinois",00,Total for all sectors,2010,5455,78526,608871,2656279
0500000US17165,17165,"Saline County, Illinois",00,Total for all sectors,2010,595,7478,61297,271845
0500000US17167,17167,"Sangamon County, Illinois",00,Total for all sectors,2010,5140,81756,700949,3024348
0500000US17169,17169,"Schuyler County, Illinois",00,Total for all sectors,2010,151,1289,7765,38381
0500000US17171,17171,"Scott County, Illinois",00,Total for all sectors,2010,71,572,4277,21282
0500000US17173,17173,"Shelby County, Illinois",00,Total for all sectors,2010,446,4201,29659,128280
0500000US17175,17175,"Stark County, Illinois",00,Total for all sectors,2010,121,906,6329,29222
0500000US17177,17177,"Stephenson County, Illinois",00,Total for all sectors,2010,1106,14983,129238,554690
0500000US17179,17179,"Tazewell County, Illinois",00,Total for all sectors,2010,2849,43610,339384,1509019
0500000US17181,17181,"Union County, Illinois",00,Total for all sectors,2010,366,3420,19559,90154
0500000US17183,17183,"Vermilion County, Illinois",00,Total for all sectors,2010,1538,24295,203233,851249
0500000US17185,17185,"Wabash County, Illinois",00,Total for all sectors,2010,273,2852,18425,84091
0500000US17187,17187,"Warren County, Illinois",00,Total for all sectors,2010,365,5483,33056,143249
0500000US17189,17189,"Washington County, Illinois",00,Total for all sectors,2010,388,5582,42278,186984
0500000US17191,17191,"Wayne County, Illinois",00,Total for all sectors,2010,356,3371,21750,94956
0500000US17193,17193,"White County, Illinois",00,Total for all sectors,2010,376,3314,26033,108095
0500000US17195,17195,"Whiteside County, Illinois",00,Total for all sectors,2010,1269,16140,123360,548747
0500000US17197,17197,"Will County, Illinois",00,Total for all sectors,2010,13840,183984,1640337,7315304
0500000US17199,17199,"Williamson County, Illinois",00,Total for all sectors,2010,1611,22088,161022,711634
0500000US17201,17201,"Winnebago County, Illinois",00,Total for all sectors,2010,6652,114902,1016139,4342915
0500000US17203,17203,"Woodford County, Illinois",00,Total for all sectors,2010,792,8079,56629,263928
0500000US18000,18000,"Statewide, Indiana; Indiana",00,Total for all sectors,2010,183,27512,239331,1058953
0500000US18001,18001,"Adams County, Indiana",00,Total for all sectors,2010,726,11056,75807,330109
0500000US18003,18003,"Allen County, Indiana",00,Total for all sectors,2010,9137,156788,1400994,5986590
0500000US18005,18005,"Bartholomew County, Indiana",00,Total for all sectors,2010,1855,38665,424243,1587744
0500000US18007,18007,"Benton County, Indiana",00,Total for all sectors,2010,205,1543,9790,43194
0500000US18009,18009,"Blackford County, Indiana",00,Total for all sectors,2010,250,2690,19655,82994
0500000US18011,18011,"Boone County, Indiana",00,Total for all sectors,2010,1336,16878,124701,570228
0500000US18013,18013,"Brown County, Indiana",00,Total for all sectors,2010,363,2197,9883,50089
0500000US18015,18015,"Carroll County, Indiana",00,Total for all sectors,2010,398,4240,27155,125325
0500000US18017,18017,"Cass County, Indiana",00,Total for all sectors,2010,744,13056,87933,382180
0500000US18019,18019,"Clark County, Indiana",00,Total for all sectors,2010,2393,40729,313131,1339642
0500000US18021,18021,"Clay County, Indiana",00,Total for all sectors,2010,500,5009,30810,144282
0500000US18023,18023,"Clinton County, Indiana",00,Total for all sectors,2010,620,8827,61818,273059
0500000US18025,18025,"Crawford County, Indiana",00,Total for all sectors,2010,142,1253,7187,33918
0500000US18027,18027,"Daviess County, Indiana",00,Total for all sectors,2010,810,9623,66180,280562
0500000US18029,18029,"Dearborn County, Indiana",00,Total for all sectors,2010,968,13690,98965,415336
0500000US18031,18031,"Decatur County, Indiana",00,Total for all sectors,2010,631,9209,75492,326267
0500000US18033,18033,"DeKalb County, Indiana",00,Total for all sectors,2010,1015,16655,150445,627058
0500000US18035,18035,"Delaware County, Indiana",00,Total for all sectors,2010,2440,35890,245147,1080292
0500000US18037,18037,"Dubois County, Indiana",00,Total for all sectors,2010,1301,24720,197469,866875
0500000US18039,18039,"Elkhart County, Indiana",00,Total for all sectors,2010,4890,94310,789247,3460109
0500000US18041,18041,"Fayette County, Indiana",00,Total for all sectors,2010,465,5443,37218,164257
0500000US18043,18043,"Floyd County, Indiana",00,Total for all sectors,2010,1753,25727,193349,840422
0500000US18045,18045,"Fountain County, Indiana",00,Total for all sectors,2010,329,4268,29597,134967
0500000US18047,18047,"Franklin County, Indiana",00,Total for all sectors,2010,439,4579,28769,133143
0500000US18049,18049,"Fulton County, Indiana",00,Total for all sectors,2010,463,5290,39957,175874
0500000US18051,18051,"Gibson County, Indiana",00,Total for all sectors,2010,725,16089,156969,693281
0500000US18053,18053,"Grant County, Indiana",00,Total for all sectors,2010,1423,25909,200081,852172
0500000US18055,18055,"Greene County, Indiana",00,Total for all sectors,2010,591,5540,33866,148648
0500000US18057,18057,"Hamilton County, Indiana",00,Total for all sectors,2010,7394,99612,1021596,4286471
0500000US18059,18059,"Hancock County, Indiana",00,Total for all sectors,2010,1371,15786,141977,569730
0500000US18061,18061,"Harrison County, Indiana",00,Total for all sectors,2010,670,9100,59870,260561
0500000US18063,18063,"Hendricks County, Indiana",00,Total for all sectors,2010,2851,45819,331430,1423410
0500000US18065,18065,"Henry County, Indiana",00,Total for all sectors,2010,844,10464,69644,305593
0500000US18067,18067,"Howard County, Indiana",00,Total for all sectors,2010,1813,28412,245623,1108985
0500000US18069,18069,"Huntington County, Indiana",00,Total for all sectors,2010,888,13013,90456,388219
0500000US18071,18071,"Jackson County, Indiana",00,Total for all sectors,2010,1036,17447,139172,586605
0500000US18073,18073,"Jasper County, Indiana",00,Total for all sectors,2010,741,8588,61219,267365
0500000US18075,18075,"Jay County, Indiana",00,Total for all sectors,2010,413,6269,43907,190334
0500000US18077,18077,"Jefferson County, Indiana",00,Total for all sectors,2010,707,10723,80222,352200
0500000US18079,18079,"Jennings County, Indiana",00,Total for all sectors,2010,410,6157,42157,207294
0500000US18081,18081,"Johnson County, Indiana",00,Total for all sectors,2010,2936,37376,256864,1120488
0500000US18083,18083,"Knox County, Indiana",00,Total for all sectors,2010,962,13155,92925,400979
0500000US18085,18085,"Kosciusko County, Indiana",00,Total for all sectors,2010,1914,31897,315255,1324520
0500000US18087,18087,"LaGrange County, Indiana",00,Total for all sectors,2010,781,9287,65806,303931
0500000US18089,18089,"Lake County, Indiana",00,Total for all sectors,2010,9995,164664,1510375,6420592
0500000US18091,18091,"LaPorte County, Indiana",00,Total for all sectors,2010,2478,34054,248564,1095558
0500000US18093,18093,"Lawrence County, Indiana",00,Total for all sectors,2010,882,10853,77505,344431
0500000US18095,18095,"Madison County, Indiana",00,Total for all sectors,2010,2342,34123,223135,1006137
0500000US18097,18097,"Marion County, Indiana",00,Total for all sectors,2010,23255,489364,5866681,22868837
0500000US18099,18099,"Marshall County, Indiana",00,Total for all sectors,2010,1080,15656,107834,494353
0500000US18101,18101,"Martin County, Indiana",00,Total for all sectors,2010,189,2799,24016,99926
0500000US18103,18103,"Miami County, Indiana",00,Total for all sectors,2010,571,6886,42450,193401
0500000US18105,18105,"Monroe County, Indiana",00,Total for all sectors,2010,2990,46907,354541,1547386
0500000US18107,18107,"Montgomery County, Indiana",00,Total for all sectors,2010,873,13008,106866,456780
0500000US18109,18109,"Morgan County, Indiana",00,Total for all sectors,2010,1203,11192,76376,334731
0500000US18111,18111,"Newton County, Indiana",00,Total for all sectors,2010,285,2517,16467,77331
0500000US18113,18113,"Noble County, Indiana",00,Total for all sectors,2010,913,13755,103228,452433
0500000US18115,18115,"Ohio County, Indiana",00,Total for all sectors,2010,83,1269,8901,36383
0500000US18117,18117,"Orange County, Indiana",00,Total for all sectors,2010,380,7207,45384,192184
0500000US18119,18119,"Owen County, Indiana",00,Total for all sectors,2010,300,3906,28606,121306
0500000US18121,18121,"Parke County, Indiana",00,Total for all sectors,2010,254,2122,12329,58148
0500000US18123,18123,"Perry County, Indiana",00,Total for all sectors,2010,370,4761,35355,165790
0500000US18125,18125,"Pike County, Indiana",00,Total for all sectors,2010,193,2427,27296,111692
0500000US18127,18127,"Porter County, Indiana",00,Total for all sectors,2010,3451,48554,398487,1775866
0500000US18129,18129,"Posey County, Indiana",00,Total for all sectors,2010,510,8381,96955,405168
0500000US18131,18131,"Pulaski County, Indiana",00,Total for all sectors,2010,329,3440,27709,118576
0500000US18133,18133,"Putnam County, Indiana",00,Total for all sectors,2010,695,10316,67492,289801
0500000US18135,18135,"Randolph County, Indiana",00,Total for all sectors,2010,497,5413,40147,174302
0500000US18137,18137,"Ripley County, Indiana",00,Total for all sectors,2010,655,9430,105958,432624
0500000US18139,18139,"Rush County, Indiana",00,Total for all sectors,2010,376,3637,24158,107709
0500000US18141,18141,"St. Joseph County, Indiana",00,Total for all sectors,2010,5959,110434,926730,3964875
0500000US18143,18143,"Scott County, Indiana",00,Total for all sectors,2010,425,5493,35696,153661
0500000US18145,18145,"Shelby County, Indiana",00,Total for all sectors,2010,913,14379,117048,502890
0500000US18147,18147,"Spencer County, Indiana",00,Total for all sectors,2010,407,5867,39391,183072
0500000US18149,18149,"Starke County, Indiana",00,Total for all sectors,2010,335,2953,18029,78280
0500000US18151,18151,"Steuben County, Indiana",00,Total for all sectors,2010,954,11816,72151,327760
0500000US18153,18153,"Sullivan County, Indiana",00,Total for all sectors,2010,353,3496,24607,119823
0500000US18155,18155,"Switzerland County, Indiana",00,Total for all sectors,2010,130,1783,11106,49750
0500000US18157,18157,"Tippecanoe County, Indiana",00,Total for all sectors,2010,3351,58628,488173,2094344
0500000US18159,18159,"Tipton County, Indiana",00,Total for all sectors,2010,298,3017,22549,103057
0500000US18161,18161,"Union County, Indiana",00,Total for all sectors,2010,124,858,5093,23593
0500000US18163,18163,"Vanderburgh County, Indiana",00,Total for all sectors,2010,4970,105690,883480,3806418
0500000US18165,18165,"Vermillion County, Indiana",00,Total for all sectors,2010,287,3961,46198,196411
0500000US18167,18167,"Vigo County, Indiana",00,Total for all sectors,2010,2602,46004,365701,1548631
0500000US18169,18169,"Wabash County, Indiana",00,Total for all sectors,2010,757,10390,72064,299338
0500000US18171,18171,"Warren County, Indiana",00,Total for all sectors,2010,123,1171,8307,38790
0500000US18173,18173,"Warrick County, Indiana",00,Total for all sectors,2010,1080,12587,106823,465145
0500000US18175,18175,"Washington County, Indiana",00,Total for all sectors,2010,456,4344,25592,112761
0500000US18177,18177,"Wayne County, Indiana",00,Total for all sectors,2010,1559,24630,179286,796488
0500000US18179,18179,"Wells County, Indiana",00,Total for all sectors,2010,634,9387,69682,292284
0500000US18181,18181,"White County, Indiana",00,Total for all sectors,2010,647,6480,44138,209776
0500000US18183,18183,"Whitley County, Indiana",00,Total for all sectors,2010,680,9883,80006,346088
0500000US19000,19000,"Statewide, Iowa; Iowa",00,Total for all sectors,2010,122,11330,103146,451753
0500000US19001,19001,"Adair County, Iowa",00,Total for all sectors,2010,174,1584,9587,45069
0500000US19003,19003,"Adams County, Iowa",00,Total for all sectors,2010,119,904,5393,22723
0500000US19005,19005,"Allamakee County, Iowa",00,Total for all sectors,2010,413,4158,24445,112018
0500000US19007,19007,"Appanoose County, Iowa",00,Total for all sectors,2010,345,3468,21770,92637
0500000US19009,19009,"Audubon County, Iowa",00,Total for all sectors,2010,189,1211,6818,34013
0500000US19011,19011,"Benton County, Iowa",00,Total for all sectors,2010,572,4331,27785,126186
0500000US19013,19013,"Black Hawk County, Iowa",00,Total for all sectors,2010,3228,64244,519225,2226099
0500000US19015,19015,"Boone County, Iowa",00,Total for all sectors,2010,573,6329,42539,184565
0500000US19017,19017,"Bremer County, Iowa",00,Total for all sectors,2010,608,8237,64502,275957
0500000US19019,19019,"Buchanan County, Iowa",00,Total for all sectors,2010,499,5333,31513,156972
0500000US19021,19021,"Buena Vista County, Iowa",00,Total for all sectors,2010,573,8586,58856,250858
0500000US19023,19023,"Butler County, Iowa",00,Total for all sectors,2010,330,2494,15964,71565
0500000US19025,19025,"Calhoun County, Iowa",00,Total for all sectors,2010,289,2306,12735,57473
0500000US19027,19027,"Carroll County, Iowa",00,Total for all sectors,2010,905,11264,77537,346925
0500000US19029,19029,"Cass County, Iowa",00,Total for all sectors,2010,480,4843,28205,132960
0500000US19031,19031,"Cedar County, Iowa",00,Total for all sectors,2010,480,4297,28768,125800
0500000US19033,19033,"Cerro Gordo County, Iowa",00,Total for all sectors,2010,1420,21781,167267,721519
0500000US19035,19035,"Cherokee County, Iowa",00,Total for all sectors,2010,366,4438,29978,131980
0500000US19037,19037,"Chickasaw County, Iowa",00,Total for all sectors,2010,388,3724,23923,115190
0500000US19039,19039,"Clarke County, Iowa",00,Total for all sectors,2010,199,3209,18624,82713
0500000US19041,19041,"Clay County, Iowa",00,Total for all sectors,2010,632,7382,51366,236202
0500000US19043,19043,"Clayton County, Iowa",00,Total for all sectors,2010,531,5061,30690,144495
0500000US19045,19045,"Clinton County, Iowa",00,Total for all sectors,2010,1232,23767,179173,781811
0500000US19047,19047,"Crawford County, Iowa",00,Total for all sectors,2010,468,6653,46844,206314
0500000US19049,19049,"Dallas County, Iowa",00,Total for all sectors,2010,1520,29040,309822,1220311
0500000US19051,19051,"Davis County, Iowa",00,Total for all sectors,2010,180,1388,8605,37287
0500000US19053,19053,"Decatur County, Iowa",00,Total for all sectors,2010,143,1889,8768,36652
0500000US19055,19055,"Delaware County, Iowa",00,Total for all sectors,2010,498,5026,34021,154396
0500000US19057,19057,"Des Moines County, Iowa",00,Total for all sectors,2010,1123,19000,138900,650795
0500000US19059,19059,"Dickinson County, Iowa",00,Total for all sectors,2010,773,6800,46787,211743
0500000US19061,19061,"Dubuque County, Iowa",00,Total for all sectors,2010,2738,50579,416267,1804468
0500000US19063,19063,"Emmet County, Iowa",00,Total for all sectors,2010,332,3496,23980,104497
0500000US19065,19065,"Fayette County, Iowa",00,Total for all sectors,2010,581,5493,33788,147435
0500000US19067,19067,"Floyd County, Iowa",00,Total for all sectors,2010,411,4817,38666,158295
0500000US19069,19069,"Franklin County, Iowa",00,Total for all sectors,2010,336,2929,19913,103251
0500000US19071,19071,"Fremont County, Iowa",00,Total for all sectors,2010,188,2027,17100,69127
0500000US19073,19073,"Greene County, Iowa",00,Total for all sectors,2010,267,2589,16678,76082
0500000US19075,19075,"Grundy County, Iowa",00,Total for all sectors,2010,296,2728,20976,107002
0500000US19077,19077,"Guthrie County, Iowa",00,Total for all sectors,2010,323,2678,15762,85198
0500000US19079,19079,"Hamilton County, Iowa",00,Total for all sectors,2010,402,5265,36479,157183
0500000US19081,19081,"Hancock County, Iowa",00,Total for all sectors,2010,299,2932,19078,86728
0500000US19083,19083,"Hardin County, Iowa",00,Total for all sectors,2010,571,5389,37845,171975
0500000US19085,19085,"Harrison County, Iowa",00,Total for all sectors,2010,348,2956,18840,86851
0500000US19087,19087,"Henry County, Iowa",00,Total for all sectors,2010,510,7783,57905,248467
0500000US19089,19089,"Howard County, Iowa",00,Total for all sectors,2010,281,2816,17399,78912
0500000US19091,19091,"Humboldt County, Iowa",00,Total for all sectors,2010,328,3301,25143,102778
0500000US19093,19093,"Ida County, Iowa",00,Total for all sectors,2010,249,2797,22652,96797
0500000US19095,19095,"Iowa County, Iowa",00,Total for all sectors,2010,473,7355,62311,257633
0500000US19097,19097,"Jackson County, Iowa",00,Total for all sectors,2010,558,4783,27072,123524
0500000US19099,19099,"Jasper County, Iowa",00,Total for all sectors,2010,779,8298,58318,235217
0500000US19101,19101,"Jefferson County, Iowa",00,Total for all sectors,2010,660,6176,43853,201822
0500000US19103,19103,"Johnson County, Iowa",00,Total for all sectors,2010,3043,57673,467005,1963276
0500000US19105,19105,"Jones County, Iowa",00,Total for all sectors,2010,511,4514,27794,126921
0500000US19107,19107,"Keokuk County, Iowa",00,Total for all sectors,2010,252,1896,11823,54551
0500000US19109,19109,"Kossuth County, Iowa",00,Total for all sectors,2010,579,5583,39772,174476
0500000US19111,19111,"Lee County, Iowa",00,Total for all sectors,2010,947,12842,102115,423523
0500000US19113,19113,"Linn County, Iowa",00,Total for all sectors,2010,5370,112641,1105683,4751937
0500000US19115,19115,"Louisa County, Iowa",00,Total for all sectors,2010,220,2736,21079,90132
0500000US19117,19117,"Lucas County, Iowa",00,Total for all sectors,2010,181,2747,19838,86628
0500000US19119,19119,"Lyon County, Iowa",00,Total for all sectors,2010,384,2705,17800,81405
0500000US19121,19121,"Madison County, Iowa",00,Total for all sectors,2010,364,2631,15993,73759
0500000US19123,19123,"Mahaska County, Iowa",00,Total for all sectors,2010,584,7246,50784,221791
0500000US19125,19125,"Marion County, Iowa",00,Total for all sectors,2010,836,15153,139805,584349
0500000US19127,19127,"Marshall County, Iowa",00,Total for all sectors,2010,832,14874,115434,511953
0500000US19129,19129,"Mills County, Iowa",00,Total for all sectors,2010,290,2123,13030,58093
0500000US19131,19131,"Mitchell County, Iowa",00,Total for all sectors,2010,327,3224,22042,98831
0500000US19133,19133,"Monona County, Iowa",00,Total for all sectors,2010,245,2120,12590,54184
0500000US19135,19135,"Monroe County, Iowa",00,Total for all sectors,2010,176,1725,10284,45852
0500000US19137,19137,"Montgomery County, Iowa",00,Total for all sectors,2010,322,3362,24791,98812
0500000US19139,19139,"Muscatine County, Iowa",00,Total for all sectors,2010,960,18526,197846,804642
0500000US19141,19141,"O'Brien County, Iowa",00,Total for all sectors,2010,522,5168,30140,137078
0500000US19143,19143,"Osceola County, Iowa",00,Total for all sectors,2010,193,1514,10000,43519
0500000US19145,19145,"Page County, Iowa",00,Total for all sectors,2010,408,5299,34971,156674
0500000US19147,19147,"Palo Alto County, Iowa",00,Total for all sectors,2010,286,2712,16080,68519
0500000US19149,19149,"Plymouth County, Iowa",00,Total for all sectors,2010,703,9300,85258,335228
0500000US19151,19151,"Pocahontas County, Iowa",00,Total for all sectors,2010,234,1882,11440,53083
0500000US19153,19153,"Polk County, Iowa",00,Total for all sectors,2010,11899,234631,2570986,10329164
0500000US19155,19155,"Pottawattamie County, Iowa",00,Total for all sectors,2010,1998,30824,214864,925999
0500000US19157,19157,"Poweshiek County, Iowa",00,Total for all sectors,2010,557,9062,66732,290221
0500000US19159,19159,"Ringgold County, Iowa",00,Total for all sectors,2010,143,995,5915,26340
0500000US19161,19161,"Sac County, Iowa",00,Total for all sectors,2010,357,2395,17411,68264
0500000US19163,19163,"Scott County, Iowa",00,Total for all sectors,2010,4399,77616,632440,2774706
0500000US19165,19165,"Shelby County, Iowa",00,Total for all sectors,2010,397,5399,36441,154508
0500000US19167,19167,"Sioux County, Iowa",00,Total for all sectors,2010,1204,16978,113135,528713
0500000US19169,19169,"Story County, Iowa",00,Total for all sectors,2010,2031,28112,217162,915184
0500000US19171,19171,"Tama County, Iowa",00,Total for all sectors,2010,352,3538,24798,111515
0500000US19173,19173,"Taylor County, Iowa",00,Total for all sectors,2010,139,1423,9947,42707
0500000US19175,19175,"Union County, Iowa",00,Total for all sectors,2010,340,5158,35458,152807
0500000US19177,19177,"Van Buren County, Iowa",00,Total for all sectors,2010,164,1954,11627,54218
0500000US19179,19179,"Wapello County, Iowa",00,Total for all sectors,2010,785,13967,104585,458715
0500000US19181,19181,"Warren County, Iowa",00,Total for all sectors,2010,775,7968,45374,207899
0500000US19183,19183,"Washington County, Iowa",00,Total for all sectors,2010,703,6587,37777,179254
0500000US19185,19185,"Wayne County, Iowa",00,Total for all sectors,2010,164,1427,9830,39508
0500000US19187,19187,"Webster County, Iowa",00,Total for all sectors,2010,1047,15501,122164,520761
0500000US19189,19189,"Winnebago County, Iowa",00,Total for all sectors,2010,320,6086,45502,187562
0500000US19191,19191,"Winneshiek County, Iowa",00,Total for all sectors,2010,627,9668,56877,272931
0500000US19193,19193,"Woodbury County, Iowa",00,Total for all sectors,2010,2756,46488,351430,1434770
